time,open,high,low,close,volume,ticker
2023-06-07,12850,12850,12400,12600,51900,SGT
2023-06-08,12400,12700,12400,12450,52000,SGT
2023-06-09,12750,12750,12400,12400,26800,SGT
2023-06-12,12450,12500,11850,12400,52800,SGT
2023-06-13,12400,12500,12100,12500,21200,SGT
2023-06-14,12950,12950,12200,12300,57500,SGT
2023-06-15,12200,12400,12100,12300,15600,SGT
2023-06-16,12100,12450,12100,12450,35600,SGT
2023-06-19,12400,12400,12050,12050,23600,SGT
2023-06-20,12000,12600,11900,12400,41900,SGT
2023-06-21,12650,12650,12250,12400,7300,SGT
2023-06-22,12400,12450,12200,12300,26700,SGT
2023-06-23,12300,12400,12150,12150,19100,SGT
2023-06-26,12150,12800,12000,12700,99200,SGT
2023-06-27,12800,13550,12700,13550,304400,SGT
2023-06-28,13600,14000,13000,13100,102000,SGT
2023-06-29,13100,13200,12900,12950,51600,SGT
2023-06-30,12900,13500,12800,13000,69100,SGT
2023-07-03,13650,13650,12900,13150,24600,SGT
2023-07-04,13300,13300,12900,13200,44200,SGT
2023-07-05,13200,13500,13000,13250,60500,SGT
2023-07-06,13000,13350,12950,13200,81400,SGT
2023-07-07,13100,13400,12900,13400,169200,SGT
2023-07-10,13400,13500,13350,13500,87300,SGT
2023-07-11,13600,14400,13600,14400,378400,SGT
2023-07-12,15000,15200,14100,15000,248400,SGT
2023-07-13,15000,15350,15000,15000,152600,SGT
2023-07-14,15200,15200,14500,15000,88100,SGT
2023-07-17,15000,15200,14500,14800,113200,SGT
2023-07-18,14900,15800,14650,15200,94000,SGT
2023-07-19,15800,15800,14800,15200,41000,SGT
2023-07-20,15250,15350,15000,15100,80000,SGT
2023-07-21,15000,15500,15000,15500,77000,SGT
2023-07-24,15450,15450,14900,15400,44000,SGT
2023-07-25,15400,15400,15000,15000,44200,SGT
2023-07-26,14750,15000,14500,14500,142400,SGT
2023-07-27,14900,14900,14350,14400,104800,SGT
2023-07-28,14300,15000,14300,14500,32800,SGT
2023-07-31,14500,14800,14400,14800,77800,SGT
2023-08-01,14800,14950,14400,14500,130800,SGT
2023-08-02,14750,14750,14200,14400,64600,SGT
2023-08-03,14250,14600,14250,14550,74200,SGT
2023-08-04,14300,15000,14300,14650,72700,SGT
2023-08-07,14650,15650,14500,15650,175600,SGT
2023-08-08,16100,16600,15000,15600,211900,SGT
2023-08-09,15100,15600,15000,15450,95800,SGT
2023-08-10,15200,15550,14900,15400,63300,SGT
2023-08-11,15350,15350,14800,15100,45800,SGT
2023-08-14,14600,15950,14600,15950,146400,SGT
2023-08-15,15050,16000,15050,15450,49600,SGT
2023-08-16,15050,15450,15050,15400,41800,SGT
2023-08-17,15400,15400,14900,14950,40400,SGT
2023-08-18,14950,15000,13950,13950,158400,SGT
2023-08-21,13900,13900,13300,13900,53200,SGT
2023-08-22,14400,14850,14300,14800,130300,SGT
2023-08-23,15500,15600,14500,15000,101000,SGT
2023-08-24,14950,15150,14500,14900,55500,SGT
2023-08-25,14900,15450,14700,14900,23200,SGT
2023-08-28,14800,15000,14800,15000,75100,SGT
2023-08-29,15000,15150,14850,15000,60800,SGT
2023-08-30,15000,15200,14850,15200,42500,SGT
2023-08-31,15150,16000,14900,15150,140300,SGT
2023-09-05,15300,15700,15000,15250,71100,SGT
2023-09-06,15250,15600,14600,15400,18300,SGT
2023-09-07,15400,15400,14900,15000,76700,SGT
2023-09-08,15000,15550,15000,15350,207300,SGT
2023-09-11,15400,15800,15400,15400,204000,SGT
2023-09-12,15700,15700,15050,15600,75300,SGT
2023-09-13,15000,15700,15000,15500,76200,SGT
2023-09-14,15500,15500,14700,15300,40300,SGT
2023-09-15,15300,15400,14700,15000,56000,SGT
2023-09-18,14600,15000,14600,14750,4200,SGT
2023-09-19,14750,14750,13800,14400,34700,SGT
2023-09-20,14400,15400,14400,15400,42000,SGT
2023-09-21,15400,15400,14800,14800,38000,SGT
2023-09-22,14700,15050,14350,14500,127100,SGT
2023-09-25,14500,15200,13500,13500,109300,SGT
2023-09-26,13500,14200,13500,14000,15400,SGT
2023-09-27,14000,14400,13500,14400,11400,SGT
2023-09-28,13650,14400,13650,14350,11500,SGT
2023-09-29,14750,14750,14000,14200,41800,SGT
2023-10-02,14500,14500,14000,14350,26200,SGT
2023-10-03,14350,14350,13500,14150,43800,SGT
2023-10-04,14100,14350,14100,14350,6500,SGT
2023-10-05,13450,14200,13450,14000,16000,SGT
2023-10-06,13500,14100,13500,14000,15800,SGT
2023-10-09,13750,14000,13750,13800,18100,SGT
2023-10-10,13700,14100,13550,14000,29200,SGT
2023-10-11,13900,14500,13750,14500,30700,SGT
2023-10-12,14450,14450,14000,14100,28200,SGT
2023-10-13,14000,14100,13650,14050,44100,SGT
2023-10-16,14050,14500,13850,14200,50100,SGT
2023-10-17,14100,14400,13750,13750,55500,SGT
2023-10-18,14000,14000,13400,13450,20800,SGT
2023-10-19,14000,14000,13200,13200,13800,SGT
2023-10-20,13700,13750,13000,13750,21700,SGT
2023-10-23,13150,13500,13050,13400,14100,SGT
2023-10-24,13500,13500,12500,13200,23700,SGT
2023-10-25,13050,13850,13050,13150,22000,SGT
2023-10-26,13000,13000,12250,12250,46900,SGT
2023-10-27,12500,12800,11700,12600,28600,SGT
2023-10-30,13150,13150,12250,12800,7500,SGT
2023-10-31,12800,12800,11950,11950,61000,SGT
2023-11-01,12400,12750,11550,12000,14100,SGT
2023-11-02,11500,12400,11500,12300,28900,SGT
2023-11-03,12300,12300,11800,11950,42600,SGT
2023-11-06,12650,12650,11850,11850,41600,SGT
2023-11-07,11850,11850,11450,11550,47600,SGT
2023-11-08,11900,12200,11350,12200,25900,SGT
2023-11-09,12300,12350,12100,12300,52100,SGT
2023-11-10,12200,12300,11900,12300,19800,SGT
2023-11-13,12000,12250,11850,12150,13900,SGT
2023-11-14,12000,12250,11300,11900,67900,SGT
2023-11-15,12050,12150,11800,12100,34000,SGT
2023-11-16,12000,12000,11700,11850,36500,SGT
2023-11-17,11950,12200,11850,12000,45100,SGT
2023-11-20,11650,12000,11250,12000,37300,SGT
2023-11-21,12000,12000,11500,11950,5000,SGT
2023-11-22,12000,12000,11750,11850,15600,SGT
2023-11-23,11750,12400,11750,11850,9200,SGT
2023-11-24,11850,12350,11700,12200,10300,SGT
2023-11-27,12100,12200,11800,11850,7600,SGT
2023-11-28,12000,12000,11800,11900,12000,SGT
2023-11-29,12350,12350,11900,12000,6000,SGT
2023-11-30,12400,12400,11800,12050,5300,SGT
2023-12-01,11900,12300,11800,11850,19300,SGT
2023-12-04,12000,12400,12000,12350,4900,SGT
2023-12-05,12000,12300,12000,12000,25900,SGT
2023-12-06,12000,12300,11950,12300,30700,SGT
2023-12-07,12300,12300,11900,12250,5700,SGT
2023-12-08,12250,12250,11900,12200,18800,SGT
2023-12-11,12000,12100,11850,12100,12900,SGT
2023-12-12,12100,12200,11900,12200,6700,SGT
2023-12-13,11950,12100,11800,11800,12500,SGT
2023-12-14,12100,12150,11750,11900,12600,SGT
2023-12-15,11900,11950,11700,11700,5600,SGT
2023-12-18,11750,11950,11750,11950,200,SGT
2023-12-19,11950,11950,11800,11900,25800,SGT
2023-12-20,11800,11950,11800,11900,18500,SGT
2023-12-21,11900,11900,11750,11900,7500,SGT
2023-12-22,11850,11900,11750,11800,10000,SGT
2023-12-25,11800,11950,11800,11950,6400,SGT
2023-12-26,11900,11950,11850,11850,12400,SGT
2023-12-27,11850,11900,11800,11900,16200,SGT
2023-12-28,11800,11850,11750,11750,18000,SGT
2023-12-29,11800,11950,11300,11300,41800,SGT
2024-01-02,11850,11850,11400,11800,55700,SGT
2024-01-03,11800,11850,11700,11700,32700,SGT
2024-01-04,11700,11700,11650,11700,19500,SGT
2024-01-05,11650,11650,11550,11650,23600,SGT
2024-01-08,11650,11700,11600,11650,22900,SGT
2024-01-09,11650,11700,11650,11700,18600,SGT
2024-01-10,11900,11900,11600,11750,5900,SGT
2024-01-11,11650,11800,11500,11800,24700,SGT
2024-01-12,11700,11850,11300,11850,21400,SGT
2024-01-15,11850,11850,11600,11650,7400,SGT
2024-01-16,11500,11700,11400,11650,13900,SGT
2024-01-17,11550,11650,11400,11650,34000,SGT
2024-01-18,11650,11800,11600,11800,2600,SGT
2024-01-19,11900,11900,11400,11400,25700,SGT
2024-01-22,11500,11500,11400,11500,16400,SGT
2024-01-23,11400,11500,11300,11350,11500,SGT
2024-01-24,11500,11700,11500,11600,1500,SGT
2024-01-25,11400,11500,11300,11400,4600,SGT
2024-01-26,11850,11850,11400,11400,3100,SGT
2024-01-29,11400,11600,11300,11600,8300,SGT
2024-01-30,11300,11400,11300,11400,16800,SGT
2024-01-31,11400,11950,11400,11800,62200,SGT
2024-02-01,11800,12600,11800,12600,56900,SGT
2024-02-02,12600,12800,12000,12500,21500,SGT
2024-02-05,12800,13300,12200,12700,10000,SGT
2024-02-06,12400,12700,12250,12250,8000,SGT
2024-02-07,12250,12300,12000,12300,20600,SGT
2024-02-15,12300,12950,12300,12700,11300,SGT
2024-02-16,12700,12800,12300,12600,1400,SGT
2024-02-19,12600,12600,12200,12400,27800,SGT
2024-02-20,12400,12500,12100,12250,10200,SGT
2024-02-21,12800,12800,11450,12500,32100,SGT
2024-02-22,12300,12300,12100,12100,2900,SGT
2024-02-23,12800,12800,12000,12000,12200,SGT
2024-02-26,11750,12000,11700,11900,18000,SGT
2024-02-27,11900,12200,11900,12200,20200,SGT
2024-02-28,12000,12100,12000,12050,5900,SGT
2024-02-29,12000,12050,11950,11950,10800,SGT
2024-03-01,12000,12250,11900,11900,12200,SGT
